Date,Volume,VolumeWeightedAvgPrice,OpenPrice,ClosePrice,HighestPrice,LowestPrice,UnixTimestamp,NumberOfTransactions
2024-04-15,180586,154.0056,153.301,154.227,154.443,153.275,1713139200000,180586
2024-04-16,178620,154.5272,154.217,154.699,154.781,153.896,1713225600000,178620
2024-04-17,159383,154.5255,154.698,154.338,154.76,154.15,1713312000000,159383
2024-04-18,157573,154.4133,154.338,154.608,154.71,153.941,1713398400000,157573
2024-04-19,185827,154.4085,154.61,154.62,154.671,153.585,1713484800000,185827
2024-04-21,2928,154.5902,154.58,154.632,154.684,154.488,1713657600000,2928
2024-04-22,127825,154.7246,154.629,154.814,154.846,154.579,1713744000000,127825
2024-04-23,138898,154.7687,154.813,154.746,154.874,154.55,1713830400000,138898
2024-04-24,115741,154.9888,154.748,155.268,155.368,154.738,1713916800000,115741
2024-04-25,149561,155.5623,155.269,155.619,155.742,155.242,1714003200000,149561
2024-04-26,157641,156.7103,155.622,158.05,158.436,154.964,1714089600000,157641
2024-04-28,3174,158.2463,157.795,158.193,158.335,157.795,1714262400000,3174
2024-04-29,183415,156.6337,158.195,156.329,160.185,154.515,1714348800000,183415
2024-04-30,143755,157.115,156.317,157.741,157.85,156.158,1714435200000,143755
2024-05-01,111699,157.3924,157.74,155.263,157.984,152.995,1714521600000,111699
2024-05-02,154775,154.5955,156.104,153.137,156.141,152.87,1714608000000,154775
2024-05-03,148171,152.9023,153.126,153.053,153.446,151.856,1714694400000,148171
2024-05-05,2811,153.3487,153.04,153.651,153.696,152.78,1714867200000,2811
2024-05-06,115757,153.773,153.656,153.875,153.996,153.315,1714953600000,115757
2024-05-07,127358,154.4527,154.134,154.773,154.841,153.87,1715040000000,127358
2024-05-08,122385,155.3663,154.773,155.377,155.681,154.687,1715126400000,122385
2024-05-09,119286,155.6287,155.371,155.393,155.95,155.15,1715212800000,119286
2024-05-10,106875,155.7176,155.393,155.772,155.91,155.35,1715299200000,106875
2024-05-12,2364,155.7654,155.632,155.828,155.85,155.632,1715472000000,2364
2024-05-13,101865,155.9421,155.829,156.227,156.3,155.5,1715558400000,101865
2024-05-14,99981,156.4363,156.226,156.517,156.77,156.222,1715644800000,99981
2024-05-15,144646,155.5054,156.515,154.297,156.557,154.147,1715731200000,144646
2024-05-16,149125,154.6887,154.296,155.396,155.534,153.59,1715817600000,149125
2024-05-17,106782,155.7061,155.399,155.67,155.977,155.246,1715904000000,106782
2024-05-19,3016,155.7232,155.524,155.762,155.818,155.498,1716076800000,3016
2024-05-20,103360,155.9292,155.762,156.4,156.401,155.49,1716163200000,103360
2024-05-21,119640,156.2401,156.398,156.266,156.544,155.839,1716249600000,119640
2024-05-22,113576,156.4684,156.267,156.732,156.842,156.14,1716336000000,113576
2024-05-23,121382,156.8289,156.732,156.99,157.193,156.518,1716422400000,121382
2024-05-24,94975,157.0108,156.989,156.994,157.145,156.81,1716508800000,94975
2024-05-26,2771,156.8787,156.967,156.86,156.967,156.775,1716681600000,2771
2024-05-27,70695,156.8293,156.867,156.835,156.957,156.66,1716768000000,70695
2024-05-28,105349,156.8825,156.834,157.273,157.286,156.579,1716854400000,105349
2024-05-29,112310,157.3499,157.272,157.627,157.78,156.893,1716940800000,112310
2024-05-30,131611,156.9094,157.619,156.985,157.624,156.371,1717027200000,131611
2024-05-31,131611,156.998,156.987,157.267,157.362,156.556,1717113600000,131611
2024-06-02,3075,157.2365,157.135,157.18,157.327,157.123,1717286400000,3075
2024-06-03,135472,156.6978,157.179,156.088,157.47,155.94,1717372800000,135472
2024-06-04,160934,155.303,156.089,155.113,156.484,154.539,1717459200000,160934
2024-06-05,146169,155.9304,155.115,155.913,156.48,155.093,1717545600000,146169
2024-06-06,143142,155.9203,155.911,155.675,156.442,155.352,1717632000000,143142
2024-06-07,141486,156.0976,155.676,156.644,157.072,155.117,1717718400000,141486
2024-06-09,3913,156.8518,156.8,156.824,156.938,156.691,1717891200000,3913
2024-06-10,127208,156.9633,156.821,157.04,157.191,156.718,1717977600000,127208
2024-06-11,123356,157.1778,157.041,157.113,157.46,156.801,1718064000000,123356
2024-06-12,147531,156.6119,157.105,156.797,157.44,155.712,1718150400000,147531
2024-06-13,137312,157.0174,156.798,157.12,157.309,156.575,1718236800000,137312
2024-06-14,161880,157.4189,157.119,157.31,158.27,156.728,1718323200000,161880
2024-06-16,3889,157.5269,157.33,157.552,157.657,157.316,1718496000000,3889
2024-06-17,111087,157.6327,157.557,157.697,157.96,157.154,1718582400000,111087
2024-06-18,118208,157.8545,157.696,157.858,158.23,157.51,1718668800000,118208
2024-06-19,71999,157.8569,157.868,157.955,158.124,157.599,1718755200000,71999
2024-06-20,87794,158.4639,157.956,158.937,158.99,157.951,1718841600000,87794
2024-06-21,80663,159.1205,158.937,159.746,159.85,158.661,1718928000000,80663
2024-06-23,3771,159.7837,159.668,159.896,159.903,159.65,1719100800000,3771
2024-06-24,115859,159.6168,159.897,159.699,159.925,158.739,1719187200000,115859
2024-06-25,107714,159.5347,159.696,159.703,159.77,159.183,1719273600000,107714
2024-06-26,120737,160.2713,159.689,160.628,160.87,159.662,1719360000000,120737
2024-06-27,113840,160.5409,160.627,160.696,160.821,160.27,1719446400000,113840
2024-06-28,131798,160.7852,160.702,160.874,161.281,160.257,1719532800000,131798
2024-06-30,3712,160.839,160.694,160.92,160.94,160.694,1719705600000,3712
2024-07-01,109026,161.1999,160.919,161.506,161.75,160.735,1719792000000,109026
2024-07-02,105008,161.5588,161.512,161.495,161.741,161.266,1719878400000,105008
2024-07-03,100342,161.5923,161.486,161.586,162.0,160.764,1719964800000,100342
2024-07-04,89967,161.2646,161.585,161.358,161.598,160.94,1720051200000,89967
2024-07-05,127932,160.852,161.367,160.72,161.391,160.321,1720137600000,127932
2024-07-07,3820,160.6936,160.727,160.636,160.807,160.571,1720310400000,3820
2024-07-08,114113,160.7171,160.638,160.857,161.12,160.255,1720396800000,114113
2024-07-09,106138,161.1195,160.856,161.326,161.513,160.738,1720483200000,106138
