Date,Volume,VolumeWeightedAvgPrice,OpenPrice,ClosePrice,HighestPrice,LowestPrice,UnixTimestamp,NumberOfTransactions
2024-05-30,128490,1.0818,1.08007,1.08311,1.08451,1.0787,1717027200000,128490
2024-05-31,130300,1.0844,1.08311,1.08301,1.0882,1.081,1717113600000,130300
2024-06-02,3087,1.085,1.08475,1.08524,1.08542,1.08439,1717286400000,3087
2024-06-03,129672,1.0863,1.08524,1.09071,1.0911,1.0826,1717372800000,129672
2024-06-04,136330,1.0882,1.0907,1.08814,1.0916,1.0858,1717459200000,136330
2024-06-05,122844,1.0873,1.08815,1.08737,1.0892,1.0853,1717545600000,122844
2024-06-06,121559,1.0883,1.0874,1.08915,1.09019,1.0861,1717632000000,121559
2024-06-07,135576,1.0853,1.08913,1.0816,1.09017,1.0796,1717718400000,135576
2024-06-09,3737,1.0774,1.07718,1.0778,1.0781,1.07621,1717891200000,3737
2024-06-10,123548,1.0754,1.07785,1.07632,1.07812,1.0731,1717977600000,123548
2024-06-11,123949,1.0745,1.07634,1.07399,1.07735,1.0719,1718064000000,123949
2024-06-12,154454,1.0796,1.074,1.08126,1.08523,1.0733,1718150400000,154454
2024-06-13,134643,1.0783,1.08126,1.07375,1.0817,1.0732,1718236800000,134643
2024-06-14,145146,1.0702,1.07371,1.0703,1.0745,1.0666,1718323200000,145146
2024-06-16,2422,1.0704,1.07026,1.07024,1.07087,1.07,1718496000000,2422
2024-06-17,128783,1.0713,1.07022,1.0738,1.07411,1.0685,1718582400000,128783
2024-06-18,129200,1.0731,1.07398,1.07386,1.07614,1.0709,1718668800000,129200
2024-06-19,90067,1.0741,1.07385,1.0747,1.0754,1.0723,1718755200000,90067
2024-06-20,95635,1.0723,1.07469,1.07058,1.07481,1.06989,1718841600000,95635
2024-06-21,90640,1.0695,1.07059,1.0692,1.0721,1.067,1718928000000,90640
2024-06-23,2567,1.0691,1.0683,1.06876,1.06953,1.0683,1719100800000,2567
2024-06-24,122375,1.072,1.06877,1.07322,1.0747,1.0682,1719187200000,122375
2024-06-25,114751,1.0719,1.0732,1.07091,1.07441,1.0658,1719273600000,114751
2024-06-26,125302,1.0689,1.0708,1.06798,1.0718,1.0664,1719360000000,125302
2024-06-27,128990,1.0701,1.06797,1.07075,1.07265,1.0675,1719446400000,128990
2024-06-28,132381,1.0703,1.07076,1.0713,1.0726,1.0684,1719532800000,132381
2024-06-30,3489,1.0737,1.07445,1.07348,1.07463,1.0732,1719705600000,3489
2024-07-01,119291,1.0748,1.07348,1.07363,1.07764,1.0718,1719792000000,119291
2024-07-02,121747,1.0731,1.07363,1.07479,1.075,1.0708,1719878400000,121747
2024-07-03,97751,1.0775,1.0748,1.07909,1.08164,1.0735,1719964800000,97751
2024-07-04,82234,1.0798,1.07909,1.08104,1.0816,1.0782,1720051200000,82234
2024-07-05,113874,1.0825,1.08103,1.0838,1.0843,1.07956,1720137600000,113874
2024-07-07,3731,1.0825,1.08003,1.08256,1.08328,1.08003,1720310400000,3731
2024-07-08,115444,1.0832,1.08254,1.08303,1.0845,1.0814,1720396800000,115444
2024-07-09,108864,1.0818,1.08303,1.08142,1.0835,1.0803,1720483200000,108864
