Date,Volume,VolumeWeightedAvgPrice,OpenPrice,ClosePrice,HighestPrice,LowestPrice,UnixTimestamp,NumberOfTransactions
2024-04-30,64066593.0,172.1915,173.33,170.33,174.99,170.0,1714449600000,647398
2024-05-01,48416441.0,170.7483,169.58,169.3,172.705,169.11,1714536000000,648581
2024-05-02,91402452.0,174.57,172.51,173.03,173.415,170.89,1714622400000,944012
2024-05-03,160948084.0,184.3811,186.645,183.38,187.0,182.66,1714708800000,1468448
2024-05-06,75883763.0,181.8762,182.354,181.71,184.2,180.42,1714968000000,898724
2024-05-07,74139796.0,182.7881,183.45,182.4,184.9,181.32,1715054400000,747423
2024-05-08,43762264.0,182.4746,182.85,182.74,183.07,181.45,1715140800000,518558
2024-05-09,47493785.0,183.9877,182.56,184.57,184.66,182.11,1715227200000,550949
2024-05-10,48525869.0,183.0992,184.9,183.05,185.09,182.13,1715313600000,558732
2024-05-13,68586935.0,186.2008,185.435,186.28,187.1,184.62,1715572800000,726471
2024-05-14,50551025.0,187.1838,187.51,187.43,188.3,186.29,1715659200000,559445
2024-05-15,67561123.0,189.651,187.91,189.72,190.65,187.37,1715745600000,727552
2024-05-16,51938566.0,190.1107,190.47,189.84,191.095,189.6601,1715832000000,566892
2024-05-17,39819440.0,189.925,189.51,189.87,190.81,189.18,1715918400000,478115
2024-05-20,43637717.0,191.0833,189.325,191.04,191.9199,189.01,1716177600000,566877
2024-05-21,41192656.0,192.2516,191.09,192.35,192.73,190.9201,1716264000000,502712
2024-05-22,33510741.0,191.4481,192.265,190.9,192.8231,190.27,1716350400000,452301
2024-05-23,48553611.0,188.2595,190.98,186.88,191.0,186.625,1716436800000,573924
2024-05-24,35429737.0,189.7127,188.82,189.98,190.58,188.0404,1716523200000,492815
2024-05-28,51021752.0,190.8353,191.51,189.99,193.0,189.1,1716868800000,702124
2024-05-29,51934816.0,191.1313,189.61,190.29,192.247,189.51,1716955200000,603438
2024-05-30,48211467.0,191.4073,190.76,191.29,192.18,190.63,1717041600000,568919
2024-05-31,71937580.0,191.5904,191.44,192.25,192.57,189.91,1717128000000,618138
2024-06-03,48702790.0,193.7882,192.9,194.03,194.99,192.52,1717387200000,700898
2024-06-04,46573003.0,194.3005,194.635,194.35,195.32,193.0342,1717473600000,575237
2024-06-05,53100041.0,195.8699,195.4,195.87,196.9,194.87,1717560000000,648218
2024-06-06,39591471.0,195.3477,195.685,194.48,196.5,194.17,1717646400000,550051
2024-06-07,52508446.0,195.8927,194.65,196.89,196.94,194.14,1717732800000,505896
2024-06-10,95034362.0,194.4454,196.9,193.12,197.3,192.15,1717992000000,1115208
2024-06-11,169677009.0,203.1517,193.65,207.15,207.16,193.63,1718078400000,1601717
2024-06-12,197067068.0,215.2738,207.37,213.07,220.2,206.9,1718164800000,1860933
2024-06-13,96562134.0,214.013,214.74,214.24,216.75,211.6,1718251200000,1032908
2024-06-14,69150814.0,212.7632,213.85,212.49,215.17,211.3,1718337600000,793665
2024-06-17,92964543.0,216.4079,213.37,216.67,218.95,212.72,1718596800000,1034894
2024-06-18,78534656.0,214.7421,217.59,214.29,218.63,213.0,1718683200000,919913
2024-06-20,83863022.0,210.647,213.93,209.68,214.24,208.85,1718856000000,1005250
2024-06-21,204018186.0,208.6028,210.39,207.49,211.89,207.11,1718942400000,881776
2024-06-24,76303387.0,209.3985,207.72,208.14,212.7,206.59,1719201600000,916066
2024-06-25,54266550.0,209.7069,209.15,209.07,211.38,208.61,1719288000000,621125
2024-06-26,64531178.0,213.1428,211.5,213.25,214.86,210.64,1719374400000,769036
2024-06-27,48631748.0,213.9094,214.69,214.1,215.7395,212.35,1719460800000,644311
2024-06-28,80927625.0,212.5954,215.77,210.62,216.07,210.3,1719547200000,729816
2024-07-01,59475152.0,215.4872,212.09,216.75,217.51,211.92,1719806400000,784772
2024-07-02,57112299.0,219.183,216.15,220.27,220.38,215.1,1719892800000,689939
2024-07-03,36707517.0,220.6457,220.0,221.55,221.55,219.03,1719979200000,566735
2024-07-05,58287571.0,224.943,221.65,226.34,226.45,221.65,1720152000000,767327
2024-07-08,57456163.0,226.3221,227.09,227.82,227.85,223.25,1720411200000,790011
2024-07-09,47531745.0,228.2117,227.93,228.68,229.4,226.3721,1720497600000,651012
